,cod_ibge,txt_nome_municipio,txt_sigla_uf,txt_regiao,dt_assinatura,cod_operacao,txt_nome_empreendimento,txt_nome_agente_financeiro,txt_modalidade,txt_situacao_empreendimento,qtd_uh,qtd_uh_entregues,qtd_uh_vigentes,qtd_uh_distratadas,val_contratado_total,val_desembolsado
24096,280.24,Gararu ,SE,Nordeste,06/12/2012,39580355.0,RESIDENCIAL RESERVA DO SAO FRANCISCO,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24097,280.24,Gararu ,SE,Nordeste,06/12/2012,39032888.0,RESIDENCIAL MANGEROMA,CAIXA,Rural,Concluído,32,32,0,0,800000.0,800000.0
24098,431.38,Palmitinho ,RS,Sul,07/12/2012,37796864.0,MORAR BEM I - PNHR GI - PALMITINHO,CAIXA,Rural,Concluído,14,14,0,0,378000.0,350000.0
24099,432.375,Vitória das Missões ,RS,Sul,14/12/2012,38531533.0,BOM DE MORAR - GI CONSTRUCAO - VITOR,CAIXA,Rural,Concluído,17,17,0,0,425000.0,425000.0
24100,280.47,Nossa Senhora de Lourdes ,SE,Nordeste,07/12/2012,39760263.0,RESIDENCIAL MORADAS DO MONTE I,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24101,430.97,Humaitá ,RS,Sul,13/12/2012,38764124.0,MCMV RURAL - GI - HUMAITA QUATRO,CAIXA,Rural,Concluído,4,4,0,0,100000.0,100000.0
24102,432.09,Tapejara ,RS,Sul,14/12/2012,38584434.0,MCMV RURAL - GI - TAPEJARA VILA LAN,CAIXA,Rural,Concluído,12,12,0,0,217962.0,178562.03
24103,312.71,Frutal ,MG,Sudeste,12/12/2012,39838996.0,PNHR VILA DO GARIMPO,CAIXA,Rural,Concluído,18,18,0,0,468000.0,468000.0
24104,421.42,Quilombo ,SC,Sul,17/12/2012,39836841.0,PNHR - QUILOMBO- GI - DEZESSETE UH -,CAIXA,Rural,Concluído,17,17,0,0,525070.0,425000.0
24105,110.148,São Felipe D'Oeste ,RO,Norte,13/12/2012,39632819.0,MORAR E VIVER BEM II - SAO FELIPE DO,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24106,431.93,São Paulo das Missões ,RS,Sul,10/12/2012,39336502.0,PNHR GI - SAO PAULO DAS MISSOES,CAIXA,Rural,Concluído,11,11,0,0,341000.0,275000.0
24107,430.72,Erval Grande ,RS,Sul,12/12/2012,39133044.0,HABITAR NOVOS HORIZONTES - GI - ERVA,CAIXA,Rural,Concluído,5,5,0,0,148061.0,125000.0
24108,260.6,Garanhuns ,PE,Nordeste,27/02/2013,39955319.0,SITIO CASTAINHO I,CAIXA,Rural,Concluído,50,50,0,0,1425000.0,1425000.0
24109,411.14,Ivaí ,PR,Sul,14/12/2012,40126368.0,PNHR IVAI,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24110,421.1,Mondaí ,SC,Sul,21/12/2012,39662060.0,PNHR MONDAI QUATORZE UH -GI,CAIXA,Rural,Concluído,12,12,0,0,338655.0,300000.0
24111,432.375,Vitória das Missões ,RS,Sul,14/12/2012,38559742.0,BELA MORADA - CONSTRUCAO GI - VITORI,CAIXA,Rural,Concluído,25,25,0,0,625000.0,625000.0
24112,431.72,Santa Rosa ,RS,Sul,12/12/2012,38760363.0,MCMV RURAL - GI - SANTA ROSA,CAIXA,Rural,Concluído,9,9,0,0,279000.0,225000.0
24113,420.07,Alfredo Wagner ,SC,Sul,13/12/2012,39576040.0,PNHR G I CONSTRUCAO ALFREDO WAGNER,CAIXA,Rural,Concluído,9,9,0,0,225000.0,225000.0
24114,431.057,Itapuca ,RS,Sul,12/12/2012,39342292.0,PNHR - GI - ITAPUCA,CAIXA,Rural,Concluído,39,39,0,0,1209000.0,975000.0
24115,210.02,Alcântara ,MA,Nordeste,14/12/2012,33781805.0,POVOADO GOIABAL,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24116,431.39,Panambi ,RS,Sul,13/12/2012,39440945.0,UNIDADES HABITACIONAIS RURAIS - GI -,CAIXA,Rural,Concluído,10,10,0,0,310000.0,250000.0
24117,430.72,Erval Grande ,RS,Sul,12/12/2012,39285845.0,HABITAR HORIZONTES NOVOS - GI - ERVA,CAIXA,Rural,Concluído,5,5,0,0,73918.0,73918.49
24118,431.19,Marcelino Ramos ,RS,Sul,14/12/2012,38656470.0,PNHR GI - REFORMA MARCELINO RAMOS,CAIXA,Rural,Concluído,10,10,0,0,150000.0,150000.0
24119,430.09,Aratiba ,RS,Sul,14/12/2012,38299594.0,HABITAR HORIZONTES NOVOS VII - MCMV,CAIXA,Rural,Concluído,6,6,0,0,150000.0,150000.0
24120,430.99,Ibiraiaras ,RS,Sul,14/12/2012,37181924.0,PROJETO HABITACIONAL INDIGENA MONTE,CAIXA,Rural,Concluído,39,39,0,0,975000.0,975000.0
24121,210.02,Alcântara ,MA,Nordeste,14/12/2012,32973202.0,POVOADO SAO RAIMUNDO II,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24122,260.21,Bom Conselho ,PE,Nordeste,25/03/2013,39798485.0,AMARGOSO I,CAIXA,Rural,Concluído,36,36,0,0,1026000.0,1026000.0
24123,510.682,Porto Esperidião ,MT,Centro-Oeste,13/12/2012,38746712.0,PNHR AGUAPEI,CAIXA,Rural,Não Concluído,42,0,42,0,1050000.0,676200.0
24124,420.768,Ipuaçu ,SC,Sul,14/12/2012,39837084.0,COOPHIRS IPUACU,CAIXA,Rural,Não Concluído,20,0,20,0,698000.0,548000.0
24125,420.475,Cunhataí ,SC,Sul,17/12/2012,39602336.0,PNHR - CUNHATAI SAO CARLOS E AGUAS,CAIXA,Rural,Concluído,15,15,0,0,457790.0,375000.0
24126,421.73,Saudades ,SC,Sul,17/12/2012,39632255.0,PNHR - SAUDADES E NOVA ERECHIM - CON,CAIXA,Rural,Concluído,14,14,0,0,449435.0,350000.0
24127,430.4,Campo Novo ,RS,Sul,14/12/2012,38531197.0,LINHA SAO PEDRO CONSTRUCAO PM CAMPO,CAIXA,Rural,Concluído,30,30,0,0,750000.0,750000.0
24128,431.22,Maximiliano de Almeida ,RS,Sul,14/12/2012,38421710.0,PNHR GI - CONSTRUCAO MAXIMILIANO DE,CAIXA,Rural,Concluído,26,26,0,0,638300.0,638300.0
24129,110.149,São Francisco do Guaporé ,RO,Norte,14/12/2012,40091073.0,EMANUEL,CAIXA,Rural,Concluído,14,14,0,0,350000.0,350000.0
24130,431.265,Não-Me-Toque ,RS,Sul,14/12/2012,38500587.0,PNHR GI GRUPO NAO ME TOQUE,CAIXA,Rural,Concluído,8,8,0,0,236900.0,200000.0
24131,210.85,Pindaré-Mirim ,MA,Nordeste,14/12/2012,33822663.0,PENDENTE,CAIXA,Rural,Concluído,41,41,0,0,1025000.0,1025000.0
24132,431.79,Santo Cristo ,RS,Sul,14/12/2012,37655992.0,PNHR GI CRESOL SANTO CRISTO REF/AMPL,CAIXA,Rural,Concluído,19,19,0,0,256937.0,256937.22
24133,420.768,Ipuaçu ,SC,Sul,14/12/2012,39852765.0,COOPHIRS IPUACU,CAIXA,Rural,Não Concluído,20,0,20,0,651808.48,426808.48
24134,290.17,Antônio Cardoso ,BA,Nordeste,12/12/2012,37590018.0,A CASA DO MEI SONHO - PNHR ANTONIO C,CAIXA,Rural,Concluído,24,24,0,0,600000.0,600000.0
24135,431.61,Ronda Alta ,RS,Sul,14/12/2012,37778334.0,ASSAIN - PNHR GI - RONDA ALTA I,CAIXA,Rural,Concluído,36,36,0,0,900000.0,900000.0
24136,430.09,Aratiba ,RS,Sul,14/12/2012,38304846.0,HABITAR HORIZONTES NOVOS VII - MCMV,CAIXA,Rural,Concluído,6,6,0,0,150000.0,150000.0
24137,431.98,São Vicente do Sul ,RS,Sul,14/12/2012,39158521.0,SAO VICENTE DO SUL I,CAIXA,Rural,Concluído,7,7,0,0,175000.0,175000.0
24138,314.4,Mutum ,MG,Sudeste,13/12/2012,39463032.0,PNHR- GRUPO I,CAIXA,Rural,Concluído,14,14,0,0,350000.0,350000.0
24139,420.5,Dionísio Cerqueira ,SC,Sul,20/12/2012,39392461.0,PNHR - DIONISIO CERQUEIRA - REFORMA,CAIXA,Rural,Concluído,13,13,0,0,198720.0,195000.0
24140,421.1,Mondaí ,SC,Sul,18/12/2012,39766745.0,PNHR - MONDAI - CONSTRUCAO - QUATORZ,CAIXA,Rural,Concluído,14,14,0,0,412135.0,350000.0
24141,431.19,Marcelino Ramos ,RS,Sul,14/12/2012,38658305.0,PNHR GI - CONSTRUCAO EM MARCELINO RA,CAIXA,Rural,Concluído,17,17,0,0,444200.0,424100.0
24142,431.72,Santa Rosa ,RS,Sul,14/12/2012,37724060.0,CRESOL - PNHR GI - SANTA ROSA,CAIXA,Rural,Concluído,27,27,0,0,774828.0,673494.75
24143,320.48,São José do Calçado ,ES,Sudeste,14/12/2012,39343549.0,PNHR ASS BATATAL - APIACA,CAIXA,Rural,Concluído,39,39,0,0,975000.0,975000.0
24144,290.405,Bonito ,BA,Nordeste,14/12/2012,38580236.0,PNHR BONITO,CAIXA,Rural,Concluído,25,25,0,0,625000.0,625000.0
24145,431.417,Pedras Altas ,RS,Sul,23/01/2013,39795201.0,PNHR CREHNOR SUL QUILOMBOLA PEDRAS A,CAIXA,Rural,Concluído,12,12,0,0,378000.0,290100.0
24146,110.143,Nova União ,RO,Norte,14/12/2012,40117265.0,MINHA CASA MEU SONHO REALIZADO,CAIXA,Rural,Concluído,21,21,0,0,525000.0,525000.0
24147,110.004,Cacoal ,RO,Norte,14/12/2012,39928237.0,MORAR E VIVER BEM II - CACOALENSE,CAIXA,Rural,Concluído,30,30,0,0,750000.0,750000.0
24148,110.032,São Miguel do Guaporé ,RO,Norte,14/12/2012,39742170.0,MINHA CASA - SAO MIGUEL DO GUAPORE,CAIXA,Rural,Concluído,46,46,0,0,1150000.0,1150000.0
24149,430.6,Crissiumal ,RS,Sul,13/12/2012,39342524.0,MCMV RURAL - PNHR GI - CRISSIUMAL,CAIXA,Rural,Concluído,15,15,0,0,213072.0,213072.05
24150,420.768,Ipuaçu ,SC,Sul,14/12/2012,39873580.0,PNHR IPUACU OLARIA - DEZOITO UH,CAIXA,Rural,Concluído,18,18,0,0,450000.0,433710.0
24151,110.028,Rolim de Moura ,RO,Norte,14/12/2012,39891234.0,SAO BENEDITO,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24152,211.4,Zé Doca ,MA,Nordeste,17/06/2013,37755466.0,POVOADO QUADRA SEIS DE FEVEREIRO,CAIXA,Rural,Concluído,37,37,0,0,1054500.0,1054500.0
24153,150.29,Curuçá ,PA,Norte,11/12/2012,38204485.0,NOVO ANDIRA,CAIXA,Rural,Concluído,19,19,0,0,475000.0,475000.0
24154,430.09,Aratiba ,RS,Sul,14/12/2012,38445834.0,CAPRICHANDO A MORADA - MCVC RURAL GI,CAIXA,Rural,Concluído,7,7,0,0,174550.0,174550.0
24155,351.02,Capão Bonito ,SP,Sudeste,14/12/2012,40117829.0,CAPRICHANDO A MORADA BARRA DO CHAPEU,CAIXA,Rural,Concluído,17,17,0,0,484500.0,484500.0
24156,110.028,Rolim de Moura ,RO,Norte,14/12/2012,39891568.0,SANTA CLARA,CAIXA,Rural,Concluído,23,23,0,0,575000.0,575000.0
24157,150.29,Curuçá ,PA,Norte,12/12/2012,38204048.0,NOVA CANDEUA,CAIXA,Rural,Concluído,24,24,0,0,600000.0,600000.0
24158,320.48,São José do Calçado ,ES,Sudeste,14/12/2012,39564199.0,APAGEES SAO JOSE CALCADO E APIACA,CAIXA,Rural,Concluído,9,9,0,0,297000.0,225000.0
24159,351.76,Guapiara ,SP,Sudeste,14/12/2012,40146168.0,CAPRICHANDO A MORADA GUAPIARA,CAIXA,Rural,Concluído,21,21,0,0,599500.0,598500.0
24160,250.57,Dona Inês ,PB,Nordeste,14/12/2012,38444138.0,DONA INES I - HABITACAO COM DIGNIDAD,CAIXA,Rural,Concluído,43,43,0,0,1122825.0,1075000.0
24161,354.35,Riversul ,SP,Sudeste,14/12/2012,40128526.0,CAPRICHANDO A MORADA RIVERSUL,CAIXA,Rural,Concluído,25,25,0,0,712500.0,712500.0
24162,354.325,Ribeirão Grande ,SP,Sudeste,14/12/2012,40146490.0,CAPRICHANDO A MORADA RIBEIRAO GRANDE,CAIXA,Rural,Concluído,34,34,0,0,969000.0,969000.0
24163,354.325,Ribeirão Grande ,SP,Sudeste,14/12/2012,40146386.0,CAPRICHANDO A MORADA RIBEIRAO GRANDE,CAIXA,Rural,Concluído,37,37,0,0,1054500.0,1054500.0
24164,354.3,Ribeirão Branco ,SP,Sudeste,14/12/2012,40146272.0,CAPRICHANDO A MORADA RIBEIRAO BRANCO,CAIXA,Rural,Concluído,41,41,0,0,1168500.0,1168500.0
24165,352.46,Jacupiranga ,SP,Sudeste,14/12/2012,40163005.0,JACUSINTRA,CAIXA,Rural,Não Concluído,13,0,13,0,446949.01,402831.38
24166,320.12,Cachoeiro de Itapemirim ,ES,Sudeste,14/12/2012,39563510.0,APAGEES CACHOEIRO DE ITAPEMIRIM,CAIXA,Rural,Concluído,16,16,0,0,528000.0,400000.0
24167,353.282,Nova Campina ,SP,Sudeste,14/12/2012,40145694.0,CAPRICHANDO A MORADA NOVA CAMPINA IV,CAIXA,Rural,Concluído,35,35,0,0,997500.0,997500.0
24168,411.42,Mandaguari ,PR,Sul,19/12/2012,39146808.0,HANNAH GRACA II,CAIXA,Rural,Concluído,27,27,0,0,675000.0,675000.0
24169,110.09,Castanheiras ,RO,Norte,14/12/2012,39874054.0,SAGRADO CORACAO DE JESUS,CAIXA,Rural,Concluído,25,25,0,0,625000.0,625000.0
24170,432.02,Seberi ,RS,Sul,12/12/2012,36858431.0,PNHR GI - STR SEBERI,CAIXA,Rural,Concluído,12,12,0,0,194266.0,159889.92
24171,430.515,Cerro Grande ,RS,Sul,14/12/2012,39565458.0,PNHR - GI - GRUPO DOIS - CERRO GRAND,CAIXA,Rural,Concluído,5,5,0,0,148063.0,125000.0
24172,260.21,Bom Conselho ,PE,Nordeste,07/02/2013,39887367.0,SONHO MEU III,CAIXA,Rural,Concluído,36,36,0,0,1026000.0,1026000.0
24173,260.21,Bom Conselho ,PE,Nordeste,05/04/2013,39887253.0,SONHO MEU II,CAIXA,Rural,Concluído,49,49,0,0,1396500.0,1396500.0
24174,280.67,São Cristóvão ,SE,Nordeste,12/12/2012,40164572.0,RESIDENCIAL NOVO HORIZONTE,CAIXA,Rural,Concluído,20,20,0,0,500000.0,500000.0
24175,353.282,Nova Campina ,SP,Sudeste,14/12/2012,40118062.0,CAPRICHANDO DA MORADA NOVA CAMPINA I,CAIXA,Rural,Concluído,37,37,0,0,1054500.0,1054500.0
24176,280.68,São Domingos ,SE,Nordeste,12/12/2012,40151270.0,RESIDENCIAL SAO DOMINGOS,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24177,430.205,Benjamin Constant do Sul ,RS,Sul,12/12/2012,38225659.0,CAPRICHANDO A MORADA - GI - BENJAMIN,CAIXA,Rural,Concluído,4,4,0,0,60000.0,60000.0
24178,320.47,São Gabriel da Palha ,ES,Sudeste,14/12/2012,39563738.0,APAGEES SAO GABRIEL DA PALHA II,CAIXA,Rural,Concluído,30,30,0,0,990000.0,855000.0
24179,420.87,Jacinto Machado ,SC,Sul,14/12/2012,39837429.0,MUNICIPIO DE JACINTO MACHADO - CONST,CAIXA,Rural,Concluído,14,14,0,0,350000.0,350000.0
24180,314.79,Passos ,MG,Sudeste,14/12/2012,39747291.0,CONS COM DES RURAL MUMBUCA II,CAIXA,Rural,Concluído,13,13,0,0,325000.0,325000.0
24181,350.54,Barra do Turvo ,SP,Sudeste,14/12/2012,40162531.0,ROSA DE SARON,CAIXA,Rural,Concluído,15,15,0,0,427500.0,427500.0
24182,410.7,Curiúva ,PR,Sul,14/12/2012,37711436.0,PNHR CURIUVA,CAIXA,Rural,Concluído,26,26,0,0,650000.0,650000.0
24183,350.54,Barra do Turvo ,SP,Sudeste,14/12/2012,40162312.0,LIRIOS DO VALE,CAIXA,Rural,Concluído,10,10,0,0,289395.0,289395.4
24184,431.349,Novo Barreiro ,RS,Sul,14/12/2012,38520618.0,PNHR GI GRUPO NOVO BARREIRO,CAIXA,Rural,Concluído,5,5,0,0,153063.0,125000.0
24185,350.54,Barra do Turvo ,SP,Sudeste,14/12/2012,40162645.0,JASMIN,CAIXA,Rural,Concluído,9,9,0,0,507019.32,257553.12
24186,220.07,Anísio de Abreu ,PI,Nordeste,18/12/2012,39556574.0,PNHR -CABLOCO,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24187,520.51,Catalão ,GO,Centro-Oeste,14/12/2012,39795315.0,CONSTRUCAO OUVIDOR/GO E TRES RANCHOS,CAIXA,Rural,Concluído,21,21,0,0,735000.0,525000.0
24188,220.28,Conceição do Canindé ,PI,Nordeste,20/12/2012,37718820.0,PNHR - PM CONCEICAO DE CANINDE,CAIXA,Rural,Concluído,42,42,0,0,1075000.0,1050000.0
24189,421.69,São Lourenço do Oeste ,SC,Sul,18/12/2012,39647726.0,PNHR SAO LOURENCO DO OESTE DEZESEIS,CAIXA,Rural,Concluído,16,16,0,0,480585.0,400000.0
24190,314.79,Passos ,MG,Sudeste,14/12/2012,39757538.0,CONS COM DES RURAL MUMBUCA III,CAIXA,Rural,Concluído,26,26,0,0,650000.0,650000.0
24191,421.165,Novo Horizonte ,SC,Sul,19/12/2012,39639429.0,PNHR - NOVO HORIZONTE E SAO LOURENCO,CAIXA,Rural,Concluído,12,12,0,0,342590.0,300000.0
24192,431.937,São Pedro do Butiá ,RS,Sul,14/12/2012,38129059.0,PNHR GI SAO PEDRO DO BUTIA,CAIXA,Rural,Concluído,25,25,0,0,380570.0,379736.16
24193,430.43,Cândido Godói ,RS,Sul,14/12/2012,39335819.0,PNHR - GI - CANDIDO GODOI,CAIXA,Rural,Concluído,13,13,0,0,403000.0,325000.0
24194,352.17,Itaberá ,SP,Sudeste,14/12/2012,40117933.0,CAPRICHANDO A MORADA ITABERA VI,CAIXA,Rural,Concluído,32,32,0,0,912000.0,912000.0
24195,432.02,Seberi ,RS,Sul,13/12/2012,38532443.0,BEM MORAR IV - GI - SEBERI,CAIXA,Rural,Concluído,20,20,0,0,654452.0,500000.0
24196,352.24,Itapeva ,SP,Sudeste,14/12/2012,40118176.0,CAPRICHANDO A MORADA ITAPEVA IV,CAIXA,Rural,Concluído,27,27,0,0,769500.0,769500.0
24197,431.62,Rondinha ,RS,Sul,14/12/2012,39426731.0,CAPRICHANDO A MORADA - GI - RONDINHA,CAIXA,Rural,Concluído,6,6,0,0,90000.0,90000.0
24198,352.24,Itapeva ,SP,Sudeste,14/12/2012,40145475.0,CAPRICHANDO A MORADA ITAPEVA V,CAIXA,Rural,Concluído,32,32,0,0,912000.0,912000.0
24199,431.5,Porto Lucena ,RS,Sul,14/12/2012,38764457.0,CAPRICHANDO A MORADA - PNHR GI - POR,CAIXA,Rural,Concluído,14,14,0,0,348650.0,348650.0
24200,430.43,Cândido Godói ,RS,Sul,14/12/2012,39336270.0,PNHR - GI - CANDIDO GODOI,CAIXA,Rural,Concluído,15,15,0,0,465000.0,375000.0
24201,430.98,Ibiaçá ,RS,Sul,14/12/2012,38501383.0,CAPRICHANDO A MORADA - MCVC RURAL GI,CAIXA,Rural,Concluído,9,9,0,0,231706.0,222750.0
24202,110.02,Porto Velho ,RO,Norte,14/12/2012,40115880.0,MORAR E VIVER BEM II - NOVA CALIFORN,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1220750.0
24203,432.163,Três Arroios ,RS,Sul,14/12/2012,38654313.0,CAPRICHANDO A MORADA - RURAL - MCMV,CAIXA,Rural,Concluído,9,9,0,0,225000.0,225000.0
24204,430.43,Cândido Godói ,RS,Sul,14/12/2012,39441292.0,MCMV RURAL - PNHR GI - CANDIDO GODOI,CAIXA,Rural,Concluído,12,12,0,0,372000.0,300000.0
24205,410.442,Candói ,PR,Sul,14/12/2012,37715533.0,PNHR CANDOI,CAIXA,Rural,Concluído,9,9,0,0,225000.0,225000.0
24206,430.09,Aratiba ,RS,Sul,14/12/2012,38758099.0,HABITAR NOVOS HORIZONTES - GI ARATIB,CAIXA,Rural,Concluído,4,4,0,0,55542.0,55542.6
24207,430.33,Caibaté ,RS,Sul,14/12/2012,38573738.0,MCMV RURAL - GI - CAIBATE,CAIXA,Rural,Concluído,31,31,0,0,794998.0,775000.0
24208,430.537,Charrua ,RS,Sul,14/12/2012,37618805.0,HABITAR HORIZONTES NOVOS V - PNHR GI,CAIXA,Rural,Concluído,5,5,0,0,148061.0,125000.0
24209,313.867,Luisburgo ,MG,Sudeste,14/12/2012,38496350.0,PNHR- LUISBURGO III,CAIXA,Rural,Concluído,16,16,0,0,400000.0,400000.0
24210,432.06,Severiano de Almeida ,RS,Sul,14/12/2012,38259880.0,CAPRICHANDO A MORADA - RURAL - MCMV,CAIXA,Rural,Concluído,23,23,0,0,345000.0,345000.0
24211,431.2,Mariano Moro ,RS,Sul,14/12/2012,38232927.0,HABITAR NOVOS HORIZONTES - GI - MARI,CAIXA,Rural,Concluído,11,11,0,0,161241.0,161241.32
24212,110.05,Novo Horizonte do Oeste ,RO,Norte,14/12/2012,40116468.0,MORADIA SADIA,CAIXA,Rural,Concluído,41,41,0,0,1025000.0,1025000.0
24213,520.67,Damianópolis ,GO,Centro-Oeste,14/12/2012,39682192.0,CONSTRUCAO DAMIANOPOLIS,CAIXA,Rural,Concluído,25,25,0,0,875000.0,611187.5
24214,431.2,Mariano Moro ,RS,Sul,14/12/2012,39069085.0,MARIANO MORO PNHR,CAIXA,Rural,Concluído,5,5,0,0,74674.0,74674.11
24215,520.396,Buritinópolis ,GO,Centro-Oeste,14/12/2012,39683990.0,BURITINOPOLIS - GO,CAIXA,Rural,Concluído,19,19,0,0,665000.0,451250.0
24216,521.53,Orizona ,GO,Centro-Oeste,14/12/2012,39794611.0,CONSTRUCAO ORIZONA/GO,CAIXA,Rural,Concluído,23,23,0,0,805000.0,575000.0
24217,520.51,Catalão ,GO,Centro-Oeste,14/12/2012,39787456.0,CONSTRUCAO CATALAO E DAVINOPLIS GO,CAIXA,Rural,Concluído,18,18,0,0,630000.0,450000.0
24218,521.27,Mambaí ,GO,Centro-Oeste,14/12/2012,39723950.0,MAMBAI E SITIO DA BADIA,CAIXA,Rural,Concluído,20,20,0,0,700000.0,496150.0
24219,520.67,Damianópolis ,GO,Centro-Oeste,14/12/2012,39724423.0,REFORMA DAMIANOPOLIS E SITIO D ABADI,CAIXA,Rural,Concluído,11,11,0,0,200200.0,179267.0
24220,520.83,Divinópolis de Goiás ,GO,Centro-Oeste,14/12/2012,39724538.0,REFORMA GUARANI E DIVINOPOLIS,CAIXA,Rural,Concluído,7,7,0,0,127400.0,120387.96
24221,520.396,Buritinópolis ,GO,Centro-Oeste,14/12/2012,39724861.0,REFORMA MAMBAI E BURITINOPOLIS,CAIXA,Rural,Concluído,7,7,0,0,127400.0,114380.0
24222,520.45,Caldas Novas ,GO,Centro-Oeste,14/12/2012,39795648.0,CONSTRUCAO RIO QUENTE E CALDAS NOVAS,CAIXA,Rural,Concluído,5,5,0,0,175000.0,125000.0
24223,521.01,Ipameri ,GO,Centro-Oeste,14/12/2012,39795084.0,CONSTRUCAO URUTAI IPAMERI E NOVA AUR,CAIXA,Rural,Concluído,11,11,0,0,385000.0,275000.0
24224,520.51,Catalão ,GO,Centro-Oeste,14/12/2012,39794275.0,CONSTRUCAO CATALAO/GO,CAIXA,Rural,Concluído,40,40,0,0,1400000.0,1000000.0
24225,250.64,Gurinhém ,PB,Nordeste,14/12/2012,39072938.0,PNHR - GURINHEM,CAIXA,Rural,Concluído,20,20,0,0,500000.0,500000.0
24226,110.018,Pimenta Bueno ,RO,Norte,20/12/2012,39224749.0,MORAR E VIVER BEM II - PIMENTA BUENO,CAIXA,Rural,Concluído,42,42,0,0,1050000.0,1050000.0
24227,430.6,Crissiumal ,RS,Sul,14/12/2012,38585025.0,CAPRICHANDO A MORADA - MCMV RURAL GI,CAIXA,Rural,Concluído,15,15,0,0,225000.0,225000.0
24228,430.485,Carlos Gomes ,RS,Sul,14/12/2012,38771060.0,PROJETO RECONSTRUINDO MEU LAR - MCMV,CAIXA,Rural,Concluído,23,23,0,0,356507.0,343863.56
24229,521.55,Ouvidor ,GO,Centro-Oeste,14/12/2012,39784607.0,REFORMA OUVIDOR - TRES RANCHOS,CAIXA,Rural,Concluído,11,11,0,0,204600.0,189200.0
24230,292.4,Paulo Afonso ,BA,Nordeste,14/12/2012,39883261.0,MEU LUGAR E AQUI,CAIXA,Rural,Concluído,24,24,0,0,600000.0,600000.0
24231,520.51,Catalão ,GO,Centro-Oeste,14/12/2012,39781975.0,REFORMA CATALAO-GO E DAVINOPOLIS-GO,CAIXA,Rural,Concluído,28,28,0,0,520800.0,481600.0
24232,521.71,Piracanjuba ,GO,Centro-Oeste,14/12/2012,39782990.0,REFORMA PIRACANJUBA-AGUA LIMPA-MAZAR,CAIXA,Rural,Concluído,2,2,0,0,37200.0,34400.0
24233,280.33,Japaratuba ,SE,Nordeste,13/12/2012,39107556.0,RESIDENCIAL NOVA ESPERANCA,CAIXA,Rural,Concluído,12,12,0,0,300000.0,300000.0
24234,421.775,Sul Brasil ,SC,Sul,20/12/2012,39629070.0,PNHR SUL BRASIL TREZE UH - GI,CAIXA,Rural,Concluído,13,13,0,0,416965.0,325000.0
24235,421.02,Major Gercino ,SC,Sul,14/12/2012,39462017.0,CONSTRUCAO PNHR G,CAIXA,Rural,Concluído,12,12,0,0,300000.0,300000.0
24236,521.53,Orizona ,GO,Centro-Oeste,14/12/2012,39786108.0,REFORMA ORIZONA E URUTAI-GO,CAIXA,Rural,Concluído,11,11,0,0,204600.0,189200.0
24237,431.507,Porto Vera Cruz ,RS,Sul,14/12/2012,38578308.0,MINHA CASA MEU LAR BOM DE VIVER E MO,CAIXA,Rural,Concluído,24,24,0,0,599644.0,599644.06
24238,421.569,Santiago do Sul ,SC,Sul,20/12/2012,39404658.0,PNHR - SANTIAGO DO SUL - REFORMA CIN,CAIXA,Rural,Concluído,5,5,0,0,85505.0,75000.0
24239,110.015,Ouro Preto do Oeste ,RO,Norte,14/12/2012,38315660.0,NOVA MORADA - OURO PRETO DO OESTE,CAIXA,Rural,Concluído,40,40,0,0,1000000.0,1000000.0
24240,291.085,Filadélfia ,BA,Nordeste,14/12/2012,39765502.0,PNHR JACARE FILADELFIA,CAIXA,Rural,Concluído,43,43,0,0,1075000.0,1075000.0
24241,430.32,Cacique Doble ,RS,Sul,14/12/2012,39571920.0,PROJETO HABITACIONAL INDIGENA CACIQU,CAIXA,Rural,Concluído,50,50,0,0,1250000.0,1250000.0
24242,110.155,Teixeirópolis ,RO,Norte,14/12/2012,38314746.0,NOVA MORADA - TEIXEIROPOLIS,CAIXA,Rural,Concluído,12,12,0,0,300000.0,300000.0
24243,291.08,Feira de Santana ,BA,Nordeste,24/01/2013,37589761.0,CAPRICHANDO A MORADIA RURAL MONTE SA,CAIXA,Rural,Concluído,23,23,0,0,619171.0,613410.0
24244,110.18,Vale do Paraíso ,RO,Norte,14/12/2012,38314296.0,NOVA MORADA - VALE DO PARAISO,CAIXA,Rural,Concluído,24,24,0,0,600000.0,600000.0
24245,110.143,Nova União ,RO,Norte,14/12/2012,38316352.0,NOVA MORADA - NOVA UNIAO,CAIXA,Rural,Concluído,8,8,0,0,200000.0,200000.0
24246,110.13,Mirante da Serra ,RO,Norte,14/12/2012,38316133.0,NOVA MORADA - MIRANTE DA SERRA,CAIXA,Rural,Concluído,19,19,0,0,475000.0,475000.0
